Segment,KodKraju,Miasto,KodPocztowy,anon_NrKarty,anon_Nazwa,anon_IdKlienta,anon_Plec,anon_DataUr
01,PL,CZUDEC,38-120,96d3cb372314bd01a9d00d9c8b46360f,96f2efeb7f61d61ef8c07416bc5f959f,f387577ad4f8e8c33a6bf354ec75c450,K,1982-05-16 00:00:00.000
01,PL,CZUDEC,38-120,8e0b8edeba68e19e2413d3bdb0658159,9a8229bc076bb7997fb2a63c4246fdbf,eb4ba767dde4678841c400f1dd5715b2,K,1977-04-11 00:00:00.000
01,PL,STRZYŻÓW,38-100,1b06dcf79f5fdcd4c131c001e847bd24,fc503366d0f33d8e6dab9787c01a5cdc,658be6f87fade06b4f73404de8f3a50a,K,1972-08-25 00:00:00.000
03,PL,STRZYŻÓW,38-100,f0dd22214d9dfe712936f2b369565cbf,029d01742160c3fadc01efc60c7f46ce,ca9d4c3111d91f59022b9fc224a62f49,K,1947-09-16 00:00:00.000
01,PL,STRZYŻÓW,38-100,29c50eac447e180312e4fd7bfa34d8c9,aa82bac5f1014a05a45011f4f41008bf,a3ec246c6f6a375a611efa2b3d0fb873,K,1975-10-15 00:00:00.000
01,PL,CZUDEC,38-120,fbbde007d1b036a43f8394a7d04cfddb,8d837841343641b27deed78f4e170594,8c7134cc699c6be9a7ff14411253d69b,K,1961-09-17 00:00:00.000
01,PL,STRZYŻÓW,38-100,2dcaba31c562d4bd110ed56e209fd1d8,39478ef6870b1dd109265daeaaf2ab7b,0bc507b0c9e8fd695a485469dd7bac80,K,1980-01-04 00:00:00.000
01,PL,CZUDEC,38-120,d52609729787af622183f31e637e2111,986dcb2d5832c72efee8e9300df6e2b3,73af45c7da94bc79c93ebd1070a8e7ce,K,1955-03-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,b651940cacc6b2ab6ebd90f802ad54d4,e98dcbaa3d3053b599079ce2d5777c22,c24ebafe498a8345a32d76c156089bc7,K,1978-12-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,56b7ae6c0d3b11adde30b4ed8156afe8,1065bb9eede7459fbcb29ea65cbe4f7f,5269b3eb184f9a4018fc03fe5bda55f8,K,1958-06-12 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,aa6633e188118bef791ccfff14b10c6e,1eb05afcee7baf7a5991d8961563cf8d,1a73c43cfdd94bad281bb039027da241,K,1984-04-30 00:00:00.000
01,PL,MARKUSZOWA,38-126,6d76cb93e8139a4a1ad29d602ff60a06,c3acbd3767cfcff678969d9330c1ca3e,554df3c8b5c1cb4be4bbe74a78d895cf,K,1952-12-14 00:00:00.000
03,PL,RZESZÓW,35-314,1d2ff4fabd514038f95b40a8f9672e0b,401ef302238bd5eb7e8a7e6b912345b1,12e01108bc382617319ce368ce66d305,K,1988-12-08 00:00:00.000
01,PL,STRZYŻÓW,38-100,9ca63f4cc6cf7f8f54c093b39ba06f47,9f12c6a90693525512871a0fcb0928fa,5957b44428e198695f74fadb12bfae60,K,1964-06-26 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,35531cdf48eb1fd419a093b723ff8f91,575a6916d0dddf91b2e20b805b49404c,29fdc17a994c9cc93698c7e3b24a8226,K,1945-03-21 00:00:00.000
01,PL,STRZYŻÓW,38-100,1e6d7e3d4e889cfb17f36ef7a56ba7a0,d9a8bcc7c297ca8d8472740747be884a,23e5650cc31b244bb0f067cc09c3a0e6,K,1993-02-18 00:00:00.000
01,PL,CZUDEC,38-120,c08676a2a3ffe57e49da975c97f29674,54317b14192fc1e66ec662e92e746191,265388b710ff2afcf16753d6e0d2f86d,K,1963-03-30 00:00:00.000
01,PL,STRZYŻÓW,38-100,70e73a33ab7ebae4bb5e2a17d6e19f12,d03ec934f508852edb82f54fa9515aa0,58c33f4d8d8ec2e1cb671b530eb14540,K,1946-02-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,8f21896197b505db1f68459741604769,5e5e94e8f5dd97aa7091123cccbdb915,90ea31f561be151250b7a03815f0c427,K,1957-11-03 00:00:00.000
01,PL,WIŚNIOWA,38-124,be7467578ac921a4a9fb4c02b0814b72,ef21764e19fb63ad0f18b8197c5c8c1a,fa3f4b154e86e0a2437fc8494169e5f4,K,1956-07-21 00:00:00.000
01,PL,WIŚNIWA,38-124,b915d9f05314ae407a6ed41e82433d4d,758ff9cb89591a114bf23d0ca0cb9bd5,c504440441c2269db4becfe2a6f44c78,K,1969-04-16 00:00:00.000
01,PL,STRZYŻÓW,38-100,55f9e19b0f6b6e35cdd2aed3f737a96b,bf90363e900871e31e174acb0b0108fa,b1d0ed92fe1535798e8cb38cb1f162ad,K,1988-12-02 00:00:00.000
01,PL,STRZYŻÓW,38-100,7c955589f163495e312b0fc0fa275f6c,2ede49bb45aa3441a6429d9b5d18f630,ae5b0f1035c1ee1f4c32ede69fda3e5e,K,1981-04-21 00:00:00.000
01,PL,BŁĘDOWA TYCZYŃSKA,36-017,106614112a197e0f3dae78e38c20ff3f,0a87fe51349543709d33a6d67d7af642,fbcff74940f76399586288b56c9c23c0,K,1982-07-15 00:00:00.000
01,PL,WYSOKA STRZYZ.,38-123,9682fb27f230d2b919a14b935f299c77,bc4ff7c439485e1b6588228fa27051b0,18cc49b3cee7034d2aff77ab8f703e28,K,1968-02-03 00:00:00.000
01,PL,STRZYŻÓW,38-100,20641d5c6c117f620932f550097870d9,8c5cec8f494bfd4d83534e4d8f2b817b,119af61363cd0045d493ab8588649d94,K,1976-10-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,c3ccd4ac61dac395cf2f8277582e343e,25c28eb6bf76a17d0da4a9ecc094a9b7,0d6eb340106a0a5b8fb6d26fb6f7fd3f,K,1978-02-19 00:00:00.000
01,PL,STRZYŻÓW,38-100,aa7a4c4aa2a517ca07485f1942ce272a,05e02de7452d7f1a0ba41d1b37e7b523,7ca598747845948b64aceed8d4041244,K,1966-02-27 00:00:00.000
01,PL,STRZYŻÓW,38-100,699403f6487e082e665334a2e74c32ec,33df61693e120d526550af69175ceac9,abce138e68e4f1e23823e723a434cabe,K,1992-01-14 00:00:00.000
01,PL,STRZYŻÓW,38-100,72d0173a18e1c0bc29a0df2bc69b0766,c1b85e8e27242aed4ff4ff2a728cd5dd,444acc114dbcd4c4b9eb34b017ff147b,K,1986-12-03 00:00:00.000
01,PL,STRZYZÓW,38-100,8338994fef79e5d813222b4ee7ab8c27,e928d4a86f5e94c8175623e45bf30e55,6e603917cf98968b23bdb0a70f27c91a,K,1985-10-04 00:00:00.000
01,PL,STRZYŻÓW,38-100,6fdaf0109124f24f9593c7ee1a72830f,1669ca20b84571b458792f2540362a07,ce883c2484cdda081d082e35f7b634f0,K,1954-11-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,f0ff21321c8c8c1e8a6541031bbfcbf4,553384b5644e27f29b51982719e4268b,072a94c0f8c901b394d0ca180f56f088,K,1958-06-13 00:00:00.000
01,PL,MARKUSZOWA,38-126,fe3c4dc9916d6bb492015e8b0c7abc6b,20661e5d3147fb33737bfa8a8b9c80c3,2375f0ddbf22c04341569e0106b439a4,K,1977-12-11 00:00:00.000
01,PL,FRYSZTAK,38-130,082e5ad5f187cf282089163b2493b72f,559cbda7bc65b00e74773bb5828f4b16,c880360e4bc574059cdef97578148fa8,K,1944-09-09 00:00:00.000
01,PL,GRODZISKO,38-102,10acc62f61d218d69bc777137ce91faf,99a18a7ecf27becc25bb2e623b054504,77b0822b2673dafea437d11eb673fb7a,K,2001-02-17 00:00:00.000
01,PL,RZESZÓW,35-317,812dddcd13fe13eed09ca689b5375ee0,590eb863806e390232fbbdbaea6888c6,c1e1ff047eafe8406f0af8668ee639eb,K,1974-07-11 00:00:00.000
01,PL,NIEBYLEC,38-114,0fd8861fecf8c781192dce1056cb941f,697f57bb7ffef0da43cd30434eed4826,ffdcd63967d8d996cc21e2a283aef4d7,K,1964-11-23 00:00:00.000
01,PL,STRZYŻÓW,38-100,7e7923275ff57bbbe2a51e04715b8036,deccc66bc08f30ffb45e64b70d1560a3,f4693087774cafd3ce477c599fbf768b,K,1968-06-15 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,9c6218f821d9912f3962952bd382d707,126598bae5bc5e47cc0528ebcb9180ef,c0eb10a951ca6a52384b75d2ad2e234a,K,1950-12-27 00:00:00.000
01,PL,FRYSZTAK,38-130,c6f8b1ff1e1096e0b9bdfe4f56f1887b,56e559751161a35831fbc4eebbb8dab8,4031c7830a4ca418f2872c32e065328f,K,1947-06-03 00:00:00.000
01,PL,STRZYŻÓW,38-100,7f3d9dfc7220bcbd468646d437f74a64,6efe5354340559e6b9a0d56806628921,e25f0366128a74ed15d32f9b4fb51a79,K,1996-04-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,24d7e58f6839ee902432d0a04b117f7e,25a006a4405a72ae8a29b3a1b0ae9241,edc48d85679a70be81efb3ef1e7fed0b,K,1977-03-08 00:00:00.000
01,PL,STRZYŻÓW,38-100,83a6a53f314928259217dbb2ce783d16,2e3b4395cc0dc3b8b7110489eac06cd3,673e8b96c27361748a962d84c2d240fb,K,1976-11-10 00:00:00.000
01,PL,STRZYŻÓW,38-100,b75f2608f5fb1f68625cf1349869b8ea,401c3e3a2e2f212045d50c777f1f4dfa,9b96125ce6eee34ac78bc77083d85c80,K,1982-09-18 00:00:00.000
01,PL,STĘPINA,38-125,77d73df50c9b75f51569b15a23bb4fd0,7c46d5828629d2c8e35309f0adee9ab7,0dda3a99dffa11acdec19ed67ca424b3,K,1994-12-17 00:00:00.000
01,PL,STRZYŻÓW,38-100,dff4cde4474a99d6b1777433df6d44f2,d3a3a7f32101ac75fe706ea26540db54,1856e0a820a8efe3028ed98cdc862f42,K,1976-04-01 00:00:00.000
01,PL,STRZYŻÓW,38-100,1128e5db9a49b2cd6fa03a9ad959bb6e,c29e354ba7e894583db4e3f167ce78aa,7997b5940276d839cd7e41d9534e00b1,K,1990-11-25 00:00:00.000
01,PL,FRYSZTAK,38-130,ae3e184a567224c17d11ecf96ade6b2d,1e5d4342e1a293aae25c01c62f503114,cba2cebb97e4692eb1884dbc0120a121,K,1949-06-17 00:00:00.000
01,PL,STRZYŻÓW,38-100,745f5bf3fcfae1c9b8865d729f0b7472,a991892c1605f65fb04e7c1f83e2c31f,50c7b9f7b384c43601b7686be4ef6a6d,K,2000-12-28 00:00:00.000
01,PL,WIŚNIOWA,38-124,4fdc48f171ebecdcbe0b6be3cff1c57f,7a48aee65ca25dd270bf4b828c6d5887,53fadd0ecda7e27176da4cb5796f75e0,K,2001-11-30 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,93d36c6f8472f8e0862b157e016fedc5,1793e3cd4aafd54031da3db33ed8763a,829ac81e29b462eebd5d126ad25c4a25,K,2000-09-10 00:00:00.000
01,PL,RZESZÓW,35-505,e323aa535423514f8dc4012edb13b132,1b952f00d448152186c52f37cf2c0e29,ed60b6b3fd7b927e65f856ef1297615f,K,1960-06-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,34dffe78d6709871f977a6f38032c01c,8410821a84c04af8b2652e64b3e6597b,1cba2dd5e856c2d5e8016ccbdedf6582,K,1977-06-13 00:00:00.000
01,PL,GRODZISKO,38-102,afff6a1dfb6df271b3b7ab38814ca838,86eabdbb6bfbff8940fae529459d49b1,634165b577d09ce99b7e2e461f57d0d1,K,1983-07-04 00:00:00.000
01,PL,JASIONKA,36-002,0937e1800ab36eb7b6a781470ea22156,3eb61b8dc53dc0b7027cb644b7f3035e,a98af1c927f18a825bca0815c7e8edc2,K,1949-08-09 00:00:00.000
01,PL,STRZYŻÓW,38-100,9d0d225fc61fd514a640c684a440954d,db2461f66eb8879789b0e65df3bac404,9159a2bea830b6ffc1f9305353e7b1f8,K,1968-11-06 00:00:00.000
01,PL,STRZYŻÓW,38-100,5985e05d97f7ad983c337d14090cef03,bc4ca8fbec6f0f8fdc4a41f28bb919d4,042c57a71830698f95e33f27b003cd8b,K,1963-06-01 00:00:00.000
01,PL,GRODZISKO,38-102,34497e7488e5df2fa015b2d96c2923b5,d6bb1d121bf2a3ee65bcdc6ac27395e5,84e58573565fb912e633db0fafd10ad1,K,1962-02-28 00:00:00.000
01,PL,STRZYŻÓW,38-100,9b5882083bf9a237e84e4cb5b5cbcd1d,cff81b25c8306419a6eac3b040bec648,18d4681135dde416a67fb818fd10b1b3,K,1967-07-21 00:00:00.000
01,PL,BLIZNE,36-221,5bb8b5a80b8b36ca117a818d6de2a37c,6665e0973fff73c852d457ba2e06b40e,76a9de8cba5a221d68787f6e73b4e596,K,2000-04-09 00:00:00.000
01,PL,STRZYŻÓW,38-100,d3894e1a1cda1cefcb78d051daf5f96b,85e57acd5b0ffed61a06608597cd835c,a3f550910347b2955d46fc72925d317e,K,1944-12-25 00:00:00.000
01,PL,STRZYŻÓW,38-100,c167f99477ecd965146d675148aa46d8,15c342fc2797cb69d398440deb7cdbd1,b0907829eb652aa171ef2de4d3fe4a16,K,1998-11-12 00:00:00.000
01,PL,STRZYŻÓW,38-100,94422f368b80cbd068a8c3b45b6c60e8,aa24c6e4b0e007319add387784020918,632a39f1d36c2ae51fa2d4f5b0a14910,K,1993-09-17 00:00:00.000
01,PL,GRODZISKO,38-102,3d8a005d019bde7b0ece5d5d835936ce,77448a8a8244e75e6a04dcc63b81c372,ca3fb16c488de2a0aec1a913893a6677,K,1949-06-04 00:00:00.000
01,PL,WIŚNIOWA,38-124,6164259a1fdfa3c43aaf809c7dd32889,d5e32ea5aec6eafc8d3f7e42182ee19a,2255ab2353cb2d6b45e0918ae973e76d,K,1971-05-04 00:00:00.000
01,PL,STRZYŻÓW,38-100,05715c829e036217fcc843fdac26bb9d,cf7998930c89a10cfb8b5daa766139eb,819ba670cca99a8b61910a7ebdd78450,K,1953-02-14 00:00:00.000
01,PL,STRZYŻÓW,38-100,dbc659f71ed83109e18b4c35a7b678cd,ccedab8dfed9b5cf4e5cdc1f18c04e85,b963ebef6c2fc293eba039815af957b8,K,1964-08-19 00:00:00.000
01,PL,STRZYŻÓW,38-100,15514b041f647ed0dd87d00fb6bc789e,5b21bc48c90543fd4a7b61dad1a8b783,1aa10de546f4237ce23aa2393a0a1af2,K,2000-12-16 00:00:00.000
01,PL,STRZYŻÓW,38-100,e7dd17fa0e59ef3cdcdf2c8170b1abea,c0fd6bae135f34a06fb5883bd5f71ba9,79e976675602cc4a45ce850d1b5fd891,K,1954-10-11 00:00:00.000
01,PL,STRZYŻÓW,38-100,96c89f23c6d71acb637dbdbc023460a5,010a4c19c8b808b3b1ba3b4f11613585,29c6efbf6ab854864b3bfe6803fe05fb,K,1960-10-08 00:00:00.000
01,PL,DĘBICA,39-200,be95d145a226cb7ecf8682ebe00e0cc5,b63eaafb3ca6678a9cf5b9f6a14949b2,e099566f678a85e10b36c11f1bc1b974,K,1956-05-01 00:00:00.000
01,PL,STRZYŻÓW,38-100,7b14ca8194b078db018a3474e456bc5c,09a4e7d470f395000360a5f15d2615aa,2c5dd93e85e76d0268981a7c95542c9d,K,1984-07-27 00:00:00.000
01,PL,ŻYZNÓW,38-111,ecae138e473294e95c752c22e59accff,f0ad4aa7fe5cd53839297c99482908cf,c0cd981b2fd2f45bab2cc5e27ccf4b89,K,1989-09-06 00:00:00.000
01,PL,WIŚNIOWA,38-124,d1fde3f7b7cdd98c18868d1c0f2b5199,25af47950beb3cf696fddeaed11fb08e,d586cf2552bb9c3a05aaee23f5a89e6c,K,1980-08-08 00:00:00.000
01,PL,WESOŁA,36-233,d50dbc728b34c539aae86a53c4149710,a2673742eba28d428c5bbe121425b6aa,2cf16d4d1140c1f13466a5078a5cdbe7,K,1950-11-14 00:00:00.000
01,PL,STRZYŻÓW,38-100,98bb679a6c7d81de4c5e7f41f25cab16,9ee89637679147d310ea4df4280d2f16,083db6fe298392fdb84b8416efc93212,K,1992-11-29 00:00:00.000
01,PL,NIEBYLEC,38-114,beb34303a14ffe614a1e1ad517eaf1a9,8cd797f84283538e09a8bdc0940df506,fcca7f159fd4cdad05227db86c13af4a,K,1964-04-15 00:00:00.000
01,PL,FRYSZTAK,38-130,7e0c0dbe12dbab4422192b59f02ca5e0,6ee7ecb6a60141fa88da2cbad2174311,3fd5fa3054a9fb0ee86787753ac35bf6,K,1964-08-20 00:00:00.000
01,PL,FRYSZTAK,38-130,bc3e76483510f0aab201b4ee75d74bfc,7de780aa6ca9b85ee56e6c1e329f9da1,25a991a4661b6851c992cda27b37879b,K,1985-06-11 00:00:00.000
01,PL,STRZYŻÓW,38-100,18f949f6643db95d039c653aae5c3431,7fecf3c84d3143c63d28408a86d7750d,b9bd2e561c8e601cbfd1ddea8db8a17f,K,1989-06-09 00:00:00.000
01,PL,STRZYŻÓW,38-100,522024f81161bfa6f2e5c66ce4a23c37,6ff2ace7842611eec41ec89c9e2502ed,fc82fade892536c3e8c939da67c0074a,K,1955-08-04 00:00:00.000
01,PL,STRZYŻÓW,38-100,e37c79cf694dc6ca411f766b3c32ce80,61f04047472153353d0d82cae7f0d909,52286fc3289c2836beea98f5dfc577e9,K,1980-04-12 00:00:00.000
01,PL,STRZYŻÓW,38-100,c49a90fa8d78e96cdc760b373c56043c,c5b5f714009b0dc413e3fc7abf78a294,6ba1dbeff3fea45e7c30d832cbf81d6a,K,1961-02-25 00:00:00.000
01,PL,CZUDEC,38-120,2bf80cdc1a3946b8385e63e9722318e4,b6718b0b3eb643d3b6cb7c9f07f2fc41,b5230072d47fb9d99ac992667bcb36b0,K,2000-10-16 00:00:00.000
01,PL,STRZYŻÓW,38-100,97d42aeb644c79cde525ecedeb80092a,9e42d4f58921843e565bfbf6fed28f81,68fe1628470d0873490db0576b41cf56,K,1985-04-01 00:00:00.000
01,PL,STRZYŻÓW,38-100,cdc29d065c559e9f83df74ac8ccc00c2,f372a7362db1e53ef1a312306cc4d8de,b88c52ea008c7f468ad9dccca24aa363,K,1983-02-07 00:00:00.000
01,PL,FRYSZTAK,38-130,ff2863c9fab3f4a0a431e107559ce79d,12e5ef29ede9ebbbe70900f98ab956d6,3a2aafc15ee74bbc9450eb68f4eeaa3f,K,1990-01-25 00:00:00.000
01,PL,STRZYŻÓW,38-100,5030cd4d720eae290502eee4be06993a,ffb93bd6a457177d30d017d164fd5f37,e692f901bf57b6605b87c955a3c2eaca,K,1955-05-22 00:00:00.000
01,PL,STRZYŻÓW,38-100,9556ceff3921e794a4c5a9e9fa5102f7,360e5c72c1dcdf7d42a3cb59e1ff7747,984f13d51f9f816b04008a5cd1c06295,K,1982-11-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,e892fb3721b893aee63c0d5b70dbb386,356ce7bb696c2b8855b9ab5fdb60b4c7,db12bcdf8d9f110d9f656001b97ee544,K,1985-10-26 00:00:00.000
01,PL,STRZYŻÓW,38-100,5ee41f1da873484795629553ba65278b,14c65f285c3f9124edb2d409fd3b3a9b,e0be1b5c4389665561832100568c3252,K,1995-07-03 00:00:00.000
01,PL,STRZYŻÓW,38-100,8f517cd9daaf7f718db68d8d6b9a4465,d842815fb9a315382e65f7d3135316b7,c8ebed529021b65605088e6b932055fd,K,1970-08-15 00:00:00.000
01,PL,STRZYŻÓW,38-100,ff989f9fa3b08ad11712966a29117f89,79c07c9888c198c76b0b669bea49e697,c9da57727f12960d32c452d8a4eec81b,K,1993-11-10 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,744c82c9be1cd70871e90dfdbbe15067,dd9b15961fe93f404d20c60c1ef66689,d035cc5b3d6cf61c4bf11e7cb7fbcb2c,K,1984-02-22 00:00:00.000
01,PL,WYSOKA STRZYŻOWSKA,38-123,968d21f87930f3a7327f7ff386878765,61c821783c09b211e1ca578a3566dc2f,d68b83797a50e1a0df1692635b324517,K,1972-05-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,ec9cf4048345c82bab0ea9e43bc79405,f712e0eb20d1dd673ac2361490b7ff1e,765e327586752b82b1451bcf05f29d8b,K,1947-11-20 00:00:00.000
01,PL,MARKUSZOWA,38-126,66bd0b53bac26b6639674c7f53fa02d1,3d543be00253674cfd0b1714f37c88ec,5b3846487a2fa14a06c796530c0c2143,K,1952-07-25 00:00:00.000
01,PL,NIEBYLEC,38-114,f12f5a5fb2fe537205f848c707c52f7a,54b5a88327e1aa36deb0227ffd337b4b,66bcea5d99351b8457cab0a7797b5cfc,K,1977-04-21 00:00:00.000
01,PL,DOMARADZ,36-230,1de86bdfb4758b8ab508518ab16d8c91,7a9ecdd033ede0d3e5fc514ba4a276e9,5f97763ed284b6c72c0cd702c6adf702,K,1976-09-30 00:00:00.000
01,PL,STRZYŻÓW,38-100,33ed593e97c95a4fb72e4cdaf7869aab,ae8f580eaccbf058f2417ecee235c975,b3f24be3d19490cc80e2e7433b52f434,K,1948-08-20 00:00:00.000
01,PL,STRZYŻÓW,38-100,28ba7f28ad5c0e9d43724161ee32f638,6132a4a83ee7f2e24e0bb470c8db2c90,9a1766bcb6eaa590064fa0fa3b07c296,K,1983-09-29 00:00:00.000
01,PL,STRZYŻÓW,38-100,7d6433ed6af62cb82721da449714ee0f,35f601af076fe1e0a4c4f787c97bb484,27e6b01ce05d5e3aff6909474102c8e5,K,1988-09-15 00:00:00.000
01,PL,FRYSZTAK,38-130,f9efa7f4938289e10efb3d5b855fcd74,442f0f8fd18862e11f6c80f6cbf1f62f,136301bc7de65d6109705dd90d38f78a,K,1997-09-25 00:00:00.000
01,PL,GRODZISKO,38-102,35deb117f235e6113a501a5fad1642a1,63679d4ad37933b195ab91bc12026c48,7fecccccbfa66a31dd024ce7d5602073,K,1955-04-11 00:00:00.000
01,PL,STRZYŻÓW,38-100,07717f7b6a5c9f8c79d4fd5b8050f2cf,b54a9cee1e8a90c1ecda33dd14f84a1c,c2f61ae4676b0ae64c286cb6729f518f,K,1972-06-02 00:00:00.000
01,PL,GOGOŁÓW,38-131,d3b366f48eebf5aa77c8d8372c3ccf78,1c9add052e3f0a09dea339d40d5783f6,157d8349e2f43ff6fdc4c4fd7fcd750f,K,1967-10-27 00:00:00.000
01,PL,FRYSZTAK,38-130,ee04ca1cb412be2c1596cb3005bd0c90,58d418b7a0d626760dda259a48f348b8,a716da149129bf75b96214d08b38cb9d,K,1957-04-03 00:00:00.000
01,PL,STRZYŻÓW,38-100,b5d95763c844220fc993cd2f200e0d7f,a9d13d900ddc61cfb8054bfe81a071d0,deb89454a7ac276fe3da8bb04fda2866,K,1984-11-20 00:00:00.000
01,PL,FRYSZTAK,38-130,ce01765d39aa1df48ca8d6b7d7a876ab,60315e6f385f30c5d61decf582dcc8b4,1c9a6be2cf15805eb6b74e2724d5316e,K,1948-11-13 00:00:00.000
01,PL,FRYSZTAK,38-130,7b5db02eb64b81669f932712bd41e84a,4f95773df00590fca9c49aad016463c3,d3b1d933718a28fd04a825776cfa1508,K,1965-02-22 00:00:00.000
01,PL,STĘPINA,38-125,91c9a0b3994a146e8398213aeccf46c1,976eabb4dbd2c90aa1778ab0161a2f02,d41b3b3c7df8fad0153d88b800e9580e,K,1998-03-27 00:00:00.000
01,PL,STRZYŻÓW,38-100,9322b1ac0448e5aca13f2fb344566d99,fce7189e3f8f87b9cff68d747325d94d,efd50fe5081915a8e5755660b509a9e8,K,1959-11-16 00:00:00.000
01,PL,STĘPINA,38-125,cd0a9abaf58c86e3c34a363cb4378979,c98a0a4e762548072d41dee3810a4b9c,fd30379144915f4a2239bd197172de0a,K,1946-03-31 00:00:00.000
01,PL,STRZYŻÓW,38-100,7dd18f337d95d3d5b5e73646b1a6f17b,c5d4931b9914da818110d36d8d131f6d,d1f5293a0450fb50fe1476777736b6b6,K,1982-05-18 00:00:00.000
01,PL,STRZYŻÓW,38-100,35bbc64ac2f8c505f7c0f4c059d96b6e,9a74cbb84e66581c0b3bc92036e850ef,7337c6dc26cdbc3b207146f3a2c18835,K,1966-07-14 00:00:00.000
01,PL,STRZYŻÓW,38-100,e24ad343d25f7209c5bdb99b9346c921,594710f2c8e8543ed183aca6f1772592,5909b8786bcfd71aa54a6d3edd43610f,K,2001-08-26 00:00:00.000
01,PL,WIERCANY,39-124,546831b9122c0153f798ac5ed461b627,59fc246bcc0037a348899db229fb7c4d,f4c72c51122161f4a224ca7872c86b02,K,1998-08-05 00:00:00.000
01,PL,STRZYŻÓW,38-100,ddff1450c428f69073ac0c4e7ea876ed,df80e17e44e93e6da2f7a9bce64333cd,ff2360870bd89b77a7a53e2c3ff165d1,K,1982-02-10 00:00:00.000
01,PL,WOJASZÓWKA,38-471,034f8146b7a21df22c9fd97b69bcb6ef,535054ba4230d8b116ca70c3efb8075b,5503a3300ceebdfa4730cf8f5cb2e038,K,1950-03-05 00:00:00.000
03,PL,STRZYŻÓW,38-100,3a7f3c471fc64964cd5da458ac564afe,138e399edbdf35eb3c9d14ffa457654c,0d636fafa25d90206754c78a600c1221,K,1967-02-18 00:00:00.000
01,PL,RZESZÓW,35-011,3954ec90e298a6c9278ef95f7bb51379,9d48fed549db47388b7eb3a1789c196b,cdf1f7171a772e4c0a5496b689838fe6,K,1996-11-16 00:00:00.000
01,PL,STRZYŻÓW,38-100,5c4050adcd8bb2b9d23c220d1c7ea3c7,68c43c95cef065c0f6b5deb338b98318,33726b94ec024d4567da64b16087e680,K,1954-11-26 00:00:00.000
01,PL,WIŚNIOWA,38-124,3f6a33f105ec6aa347c2351d497d0122,495aa1c00c1b428f9508415adcacbf22,13191db82e55ec2dc3d3006338a9a038,K,1980-10-19 00:00:00.000
01,PL,STRZYŻÓW,38-100,9268f807efd773d2093ca7759976be68,41713a469879cc2b6dbcd02701d71be9,72747ce580d098b37ad62238f40c3e08,K,1951-07-04 00:00:00.000
01,PL,RZESZÓW,35-614,380d7e6609da59af99069cf2379cf0ec,82e958b4577a0408df7125c1bf96d5bf,a0929faf51d3a5262c6d111b5ceeacdf,K,1955-04-01 00:00:00.000
01,PL,STRZYŻÓW,38-100,af6ed5e7a7d1d5cd274dc158326e3287,19b7adf4962faf66893575bf44299911,ab0b3c135055a89ed3a04c00cc20ac30,K,1984-07-09 00:00:00.000
01,PL,WIŚNIOWA,38-124,ff0e240f8588dc5327c02b98f99c1b64,cd812846e658fa68f3b9630064571375,937be7039be44e7d58d4afee4f5d2636,K,1999-05-07 00:00:00.000
01,PL,MARKUSZOWA,38-126,cff1d3d64e61c13bf0bccb69ddcf88f0,ae38b803b3adf3c85d0c49e67a8570c0,e820990f663af804e9acfe7102a8ee3a,K,1944-08-08 00:00:00.000
01,PL,STRZYŻÓW,38-100,13852c8faf54cee0385bca5b3beab4a7,a33e8a5d96cdaad107422a2db3bfcef1,42fa14ec8830001308e27b90273e7491,K,1983-11-20 00:00:00.000
01,PL,STRZYŻÓW,38-100,c887a494737c47014b504432addd97c2,e58ddd79b9a0c8265465ca77aed5d5e9,44889f2dbb0a4691def2a02ff92a7913,K,2001-03-30 00:00:00.000
01,PL,GOGOŁÓW,38-131,8ed15cc6a6558a6add374eaca3063256,ff32426197c2d9554b2c39f7729996bd,7f56db5d77ad19b78421b17f6d53f1fc,K,1959-06-10 00:00:00.000
01,PL,WIŚNIOWA,38-124,03280b61572210da4b302ae1cd2c0c77,985f5d2e81359100ada293793d1bb821,3d02034d2476f860e1cad343dc2e3503,K,1999-10-29 00:00:00.000
01,PL,CZUDEC,38-120,5624e49a81d5f59340806979ace6434b,3d8afef853120ba1f96445c093fc344e,42a691efa20456d7a61fe097835f855b,K,1980-01-03 00:00:00.000
01,PL,STRZYŻÓW,38-100,86e733cead5d0de848830c1d46e08fd6,7fc09e8debbc319cf013457291222c58,121998c9f2b94c1e882762beea31c0c3,K,1944-03-03 00:00:00.000
